
Generated at: 2021/01/21 14:11:58
mirDIP version: 4.1.11.2.
Database version: 4.1.0.3



Gene Symbol     - 
Micro RNA       - hsa-miR-221-3p
hsa-miR-155-5p
hsa-miR-222-3p
hsa-miR-422a
hsa-miR-150-5p
hsa-miR-378
hsa-miR-182-5p
hsa-miR-21-5p
Minimum Score   - Very High


MicroRNAs input verification: (1)
Provided Gene Symbol,Suggestion,Updated Symbol at Database
hsa-miR-378,not in database for selected minimum score or unknow microRNA,

Note: Suggested mircoRNAs may NOT be found in database.


Results (8256) 
Gene Symbol,Uniprot,Pseudogene,MicroRNA,Integrated Score,Number of Sources,Score Class,Sources
ZNF681,Q96N22,,hsa-miR-155-5p,0.523200616576401,15,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RepTar
INPP5A,Q14642,,hsa-miR-150-5p,0.523146724586858,13,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|RNAhybrid
RASSF8,Q8NHQ8,,hsa-miR-150-5p,0.523138025185281,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
SPARC,P09486,,hsa-miR-150-5p,0.523126197235733,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|TargetScan
ZNF160,Q9HCG1,,hsa-miR-155-5p,0.523095228293165,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
VAV3,Q9UKW4,,hsa-miR-182-5p,0.523035313817748,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNA22|RNAhybrid
TMCC1,O94876,,hsa-miR-182-5p,0.522890501626439,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|MirMAP|miRTar2GO|RepTar|TargetRank
UPF1,Q92900,,hsa-miR-150-5p,0.522822363344098,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|RNAhybrid|TargetScan
ATF3,P18847,,hsa-miR-155-5p,0.52281718031962,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|RNAhybrid
BNIP2,Q12982,,hsa-miR-21-5p,0.522680604669885,13,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid|TargetRank
KAT6A,Q92794,,hsa-miR-21-5p,0.52263681018336,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid|TargetScan
USP13,Q92995,,hsa-miR-150-5p,0.522566946380846,13,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetScan
FGF1,P05230,,hsa-miR-21-5p,0.522335334253771,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
EXOC5,O00471,,hsa-miR-155-5p,0.522308087495254,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|RepTar|TargetRank
INCENP,Q9NQS7,,hsa-miR-150-5p,0.52228745894463,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid
PLEKHA1,Q9HB21,,hsa-miR-150-5p,0.522269702049019,16,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|Mirza-G|RNAhybrid|TargetRank
UBE2D1,P51668,,hsa-miR-21-5p,0.522189015093037,12,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|mirCoX|miRDB|MirTar|Mirza-G|PACCMIT|RNAhybrid
VASH2,Q86V25,,hsa-miR-21-5p,0.522050627005103,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetScan
AAK1,Q2M2I8,,hsa-miR-182-5p,0.522008119204606,12,Very High,BCmicrO|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetScan
CD226,Q15762,,hsa-miR-150-5p,0.521997636503216,15,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PITA|RepTar|RNAhybrid|TargetRank
TEAD1,P28347,,hsa-miR-150-5p,0.521989981761276,15,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
MCM8,Q9UJA3,,hsa-miR-155-5p,0.521989751507608,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
FOXO3,O43524,,hsa-miR-21-5p,0.521978452920984,15,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid|TargetRank
SPOCK1,Q08629,,hsa-miR-221-3p,0.521872475027113,14,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|TargetRank
HEXIM1,O94992,,hsa-miR-155-5p,0.521832735242414,7,Very High,BCmicrO|CoMeTa|GenMir++|MAMI|MirAncesTar|RepTar|RNAhybrid
EPM2AIP1,Q7L775,,hsa-miR-182-5p,0.521831981506012,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
PDCD4,Q53EL6,,hsa-miR-155-5p,0.521786054025733,15,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
DIRAS3,O95661,,hsa-miR-222-3p,0.521783752498229,16,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
SLFN11,Q7Z7L1,,hsa-miR-155-5p,0.521778612812633,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RNAhybrid|TargetRank
ITGA10,O75578,,hsa-miR-222-3p,0.52173768564169,16,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|RepTar|RNA22|RNAhybrid|TargetRank
LPP,Q93052,,hsa-miR-150-5p,0.521726246797653,15,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|RepTar|RNAhybrid|TargetRank
ZHX2,Q9Y6X8,,hsa-miR-155-5p,0.521625824217102,14,Very High,BCmicrO|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|Mirza-G|MultiMiTar|RepTar|TargetRank
SMCR8,Q8TEV9,,hsa-miR-182-5p,0.521527862499145,8,Very High,BCmicrO|Cupid|ElMMo3|MirAncesTar|Mirza-G|MultiMiTar|RepTar|TargetScan
B3GALT2,O43825,,hsa-miR-182-5p,0.521525818293429,13,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|MirMAP|Mirza-G|MultiMiTar|RNA22|RNAhybrid
ZNF83,P51522,,hsa-miR-221-3p,0.521452567508211,17,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
PGPEP1,Q9NXJ5,,hsa-miR-150-5p,0.521441253141166,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|PITA|RepTar|RNAhybrid|TargetRank
ZNF12,P17014,,hsa-miR-155-5p,0.521440045178555,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
PLXNC1,O60486,,hsa-miR-222-3p,0.521432895486573,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetScan
TRIM36,Q9NQ86,,hsa-miR-155-5p,0.52139549770125,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
XIRP2,A4UGR9,,hsa-miR-221-3p,0.521304055503099,14,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PITA|RNAhybrid|TargetRank
NEFH,P12036,,hsa-miR-222-3p,0.521283060480464,14,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNAhybrid
CAVIN3,Q969G5,,hsa-miR-221-3p,0.521239618559257,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
SLC1A3,P43003,,hsa-miR-155-5p,0.521221782244895,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MultiMiTar|TargetRank
TMPRSS11A,Q6ZMR5,,hsa-miR-150-5p,0.521220346730263,15,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
CALN1,Q9BXU9,,hsa-miR-422a,0.521217800562222,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MultiMiTar|PACCMIT|RepTar|TargetRank|TargetScan
SCN8A,Q9UQD0,,hsa-miR-21-5p,0.521213703354907,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|PITA
GRIN2A,Q12879,,hsa-miR-155-5p,0.520906916033679,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetScan
NEFH,P12036,,hsa-miR-221-3p,0.520828784660926,15,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
UBTD2,Q8WUN7,,hsa-miR-155-5p,0.520827425110936,10,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|MirMAP|Mirza-G|TargetRank|TargetScan
PKIB,Q9C010,,hsa-miR-182-5p,0.520780713923455,14,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
CAPRIN1,Q14444,,hsa-miR-221-3p,0.520770193212024,13,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|RNAhybrid
SPART,,,hsa-miR-221-3p,0.520718559117446,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|RepTar|TargetRank
BRD1,O95696,,hsa-miR-221-3p,0.520704798684523,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
ZFHX3,Q15911,,hsa-miR-221-3p,0.52063509841928,10,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|RepTar|TargetScan
MAPKAPK3,Q16644,,hsa-miR-150-5p,0.520604815504637,16,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
KHDC1,Q4VXA5,,hsa-miR-21-5p,0.520604462107454,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|RNAhybrid|TargetRank
SC5D,O75845,,hsa-miR-222-3p,0.520596097384821,17,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|RNAhybrid|TargetRank
MBNL2,Q5VZF2,,hsa-miR-422a,0.520577156179616,16,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetRank
NIPA1,Q7RTP0,,hsa-miR-182-5p,0.520525864968682,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetScan
DNAJC16,Q9Y2G8,,hsa-miR-150-5p,0.52052227461717,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
RIT1,Q92963,,hsa-miR-422a,0.52051694746932,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|RepTar|RNA22|RNAhybrid|TargetScan
TOR1AIP2,Q8NFQ8,,hsa-miR-21-5p,0.520507139737221,17,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RNA22|TargetRank
EXOC8,Q8IYI6,,hsa-miR-221-3p,0.520465275362362,17,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNA22|TargetRank
CBR4,Q8N4T8,,hsa-miR-182-5p,0.520351152943037,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetScan
MYO5B,Q9ULV0,,hsa-miR-21-5p,0.520348728493532,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
ZMYND11,Q15326,,hsa-miR-182-5p,0.520343926365046,13,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid
PLN,P26678,,hsa-miR-155-5p,0.520332266240815,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|miRcode|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
MDGA2,Q7Z553,,hsa-miR-21-5p,0.520291713174607,12,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MAMI|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|RNAhybrid
TEX2,Q8IWB9,,hsa-miR-150-5p,0.520158939391722,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RNAhybrid
TNKS2,Q9H2K2,,hsa-miR-221-3p,0.520071785875651,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G
CD109,Q6YHK3,,hsa-miR-155-5p,0.519967606013961,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar
SACM1L,Q9NTJ5,,hsa-miR-155-5p,0.519960051788229,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
FOSL2,P15408,,hsa-miR-155-5p,0.519895580783269,9,Very High,BCmicrO|DIANA|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|PACCMIT|TargetScan
RETREG1,Q9H6L5,,hsa-miR-221-3p,0.519705865652276,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
HLTF,Q14527,,hsa-miR-422a,0.519656556371878,16,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetSpy
CCSER2,Q9H7U1,,hsa-miR-21-5p,0.519633133276939,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid
HECTD2,Q5U5R9,,hsa-miR-155-5p,0.519609782434601,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|RNAhybrid|TargetRank
CERS5,Q8N5B7,,hsa-miR-150-5p,0.519571074424055,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|Mirza-G|RNAhybrid|TargetRank
AGK,Q53H12,,hsa-miR-422a,0.519550155724371,16,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetSpy
DYNC1LI2,O43237,,hsa-miR-150-5p,0.519548165177997,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|PITA|RNAhybrid|TargetRank
SGCZ,Q96LD1,,hsa-miR-422a,0.519276634244017,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetScan
MSL1,Q68DK7,,hsa-miR-222-3p,0.519273554825285,11,Very High,BCmicrO|CoMeTa|DIANA|MBStar|MirAncesTar|miRcode|mirCoX|MirMAP|RepTar|RNAhybrid|TargetScan
MRPS7,Q9Y2R9,,hsa-miR-222-3p,0.519253754080926,16,Very High,BCmicrO|BiTargeting|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
DKK2,Q9UBU2,,hsa-miR-21-5p,0.51924823883598,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank
NDUFC2,O95298,,hsa-miR-182-5p,0.519242219312779,15,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
SAMD9,Q5K651,,hsa-miR-21-5p,0.519150641849014,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|TargetRank
TMEM218,A2RU14,,hsa-miR-182-5p,0.519111710856287,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetScan
ZNF618,Q5T7W0,,hsa-miR-222-3p,0.519029193393867,11,Very High,BCmicrO|DIANA|MBStar|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|RepTar|TargetScan
VCPIP1,Q96JH7,,hsa-miR-155-5p,0.518996214914098,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|TargetRank
SLC16A6,O15403,,hsa-miR-222-3p,0.518984101013455,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RNAhybrid|TargetScan
ATG12,O94817,,hsa-miR-422a,0.518914634255094,15,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetScan|TargetSpy
BEND4,Q6ZU67,,hsa-miR-422a,0.518853216016702,17,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetSpy
SMU1,Q2TAY7,,hsa-miR-150-5p,0.518851543017924,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|TargetRank|TargetScan
IGFBP4,P22692,,hsa-miR-150-5p,0.518836998618931,15,Very High,BCmicrO|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
PPP1R9A,Q9ULJ8,,hsa-miR-155-5p,0.518757447436632,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank
TRIM2,Q9C040,,hsa-miR-221-3p,0.518736691089397,16,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
EPM2A,B3EWF7,,hsa-miR-155-5p,0.518725589734981,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank
GPR68,Q15743,,hsa-miR-222-3p,0.518589049574817,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|RNAhybrid|TargetScan
ITGA10,O75578,,hsa-miR-221-3p,0.518525986840942,16,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNA22|RNAhybrid|TargetRank
TMEM41A,Q96HV5,,hsa-miR-150-5p,0.518455914191063,13,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetScan
RETREG1,Q9H6L5,,hsa-miR-222-3p,0.518440768909117,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
PLCXD3,Q63HM9,,hsa-miR-221-3p,0.518437092968311,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|RepTar|TargetRank|TargetScan
ABCA2,Q9BZC7,,hsa-miR-182-5p,0.518365522128238,11,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|miRcode|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetScan
PLXNC1,O60486,,hsa-miR-221-3p,0.518316856954563,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetScan
USP31,Q70CQ4,,hsa-miR-155-5p,0.518281939609715,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank
IL1RAP,Q9NPH3,,hsa-miR-21-5p,0.518246152890984,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
SLC24A3,Q9HC58,,hsa-miR-182-5p,0.518178084459288,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|Mirza-G|MultiMiTar|RNAhybrid
GALT,P07902,,hsa-miR-155-5p,0.518177734112631,13,Very High,BCmicrO|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|RepTar|RNAhybrid|TargetRank
