
Generated at: 2021/04/02 20:29:09
mirDIP version: 4.1.11.2.
Database version: 4.1.0.3



Gene Symbol     - 
Micro RNA       - hsa-miR-200b-3p
hsa-miR-483-3p
hsa-miR-155-5p
hsa-miR-940
hsa-miR-222-3p
hsa-miR-221-3p
hsa-miR-181d-5p
hsa-miR-200a-3p
hsa-miR-193b-3p
hsa-miR-31-5p
hsa-miR-143-3p
hsa-miR-199b-5p
hsa-miR-378
hsa-miR-150-5p
hsa-miR-182-5p
hsa-miR-10a-5p
hsa-miR-21-5p
hsa-miR-146b-5p
hsa-miR-200c-3p
hsa-miR-1234-3p
Minimum Score   - Very High


MicroRNAs input verification: (1)
Provided Gene Symbol,Suggestion,Updated Symbol at Database
hsa-miR-378,not in database for selected minimum score or unknow microRNA,

Note: Suggested mircoRNAs may NOT be found in database.


Results (22625) 
Gene Symbol,Uniprot,Pseudogene,MicroRNA,Integrated Score,Number of Sources,Score Class,Sources
HLTF,Q14527,,hsa-miR-155-5p,0.562325057802394,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
SLC7A2,P52569,,hsa-miR-200a-3p,0.562322278457037,15,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
NFIC,P08651,,hsa-miR-143-3p,0.562306359254959,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|RepTar|RNAhybrid|TargetScan
CAPN5,O15484,,hsa-miR-182-5p,0.562240854479687,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetScan
DEK,P35659,,hsa-miR-155-5p,0.562234956009709,14,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
CHST2,Q9Y4C5,,hsa-miR-200c-3p,0.562225389762036,12,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|MirMAP|RepTar|RNAhybrid|TargetScan
DPYSL3,Q14195,,hsa-miR-143-3p,0.562176485151248,15,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
PLCXD3,Q63HM9,,hsa-miR-181d-5p,0.562172286325588,13,Very High,BCmicrO|BiTargeting|Cupid|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|RepTar|TargetRank|TargetScan
CLIP2,Q9UDT6,,hsa-miR-200a-3p,0.562141404392533,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MirTar|RepTar|RNAhybrid|TargetScan
GIGYF2,Q6Y7W6,,hsa-miR-31-5p,0.562141243857546,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNAhybrid
C12orf76,Q8N812,,hsa-miR-143-3p,0.562125918214678,14,Very High,BCmicrO|Cupid|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
COMT,P21964,,hsa-miR-199b-5p,0.56208771093952,15,Very High,BCmicrO|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirCoX|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
RPA2,P15927,,hsa-miR-21-5p,0.562049147970409,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RNAhybrid
PI4K2B,Q8TCG2,,hsa-miR-200c-3p,0.561997251794354,11,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|TargetRank|TargetScan
ZFP82,Q8N141,,hsa-miR-143-3p,0.561966264809655,16,Very High,BCmicrO|BiTargeting|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank
ZNF230,Q9UIE0,,hsa-miR-200a-3p,0.561965526414222,16,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
DTL,Q9NZJ0,,hsa-miR-200a-3p,0.561960693367069,15,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNA22|TargetRank
ZNF280D,Q6N043,,hsa-miR-21-5p,0.56195005331945,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
CNOT6L,Q96LI5,,hsa-miR-199b-5p,0.56191147192229,15,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|mirCoX|miRDB|MirMAP|miRTar2GO|MultiMiTar|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
MAN1C1,Q9NR34,,hsa-miR-200a-3p,0.561901393588429,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNA22|RNAhybrid|TargetRank
ARF1,P84077,,hsa-miR-221-3p,0.561898663679421,19,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RepTar|RNA22|RNAhybrid
NSD3,Q9BZ95,,hsa-miR-31-5p,0.561868650677663,14,Very High,BCmicrO|CoMeTa|Cupid|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid
CSNK1G3,Q9Y6M4,,hsa-miR-181d-5p,0.561834456082601,13,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|PACCMIT|RNAhybrid|TargetScan
ARMC8,Q8IUR7,,hsa-miR-21-5p,0.561737548386327,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|RNAhybrid
SLC31A1,O15431,,hsa-miR-31-5p,0.561729689089206,12,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|MultiMiTar|RepTar|TargetScan
RABGAP1,Q9Y3P9,,hsa-miR-155-5p,0.561694118673821,16,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid
CTDSPL2,Q05D32,,hsa-miR-221-3p,0.561644991599803,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank|TargetScan
TPRKB,Q9Y3C4,,hsa-miR-155-5p,0.561630978927618,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|RNAhybrid
ZHX1,Q9UKY1,,hsa-miR-222-3p,0.56162340837508,16,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
FBXO28,Q9NVF7,,hsa-miR-10a-5p,0.561607667921233,12,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|RNAhybrid|TargetScan
NPL,Q9BXD5,,hsa-miR-143-3p,0.561575565047298,17,Very High,BCmicrO|CoMeTa|DIANA|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNA22|RNAhybrid
TRMT1L,Q7Z2T5,,hsa-miR-31-5p,0.561563268853486,17,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNA22|RNAhybrid|TargetRank
ZFP69,Q49AA0,,hsa-miR-155-5p,0.561555961062717,14,Very High,BCmicrO|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|Mirza-G|MultiMiTar|PACCMIT|RNAhybrid
SIRT1,Q96EB6,,hsa-miR-221-3p,0.56150569773308,16,Very High,BCmicrO|CoMeTa|Cupid|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|MirSNP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
SLF2,Q8IX21,,hsa-miR-182-5p,0.561502140625314,14,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|mirbase|miRcode|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank
KLHL13,Q9P2N7,,hsa-miR-182-5p,0.561481994004976,14,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|MultiMiTar|RNAhybrid|TargetScan
ZFPM2,Q8WW38,,hsa-miR-21-5p,0.561443751123353,15,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|RNAhybrid
IGF2BP1,Q9NZI8,,hsa-miR-150-5p,0.561432630061053,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|TargetRank|TargetScan
MTERF3,Q96E29,,hsa-miR-200b-3p,0.561335924266563,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|miRTar2GO|RepTar|RNAhybrid
PGM2L1,Q6PCE3,,hsa-miR-200a-3p,0.561272821692513,13,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|TargetRank|TargetScan
PAK6,Q9NQU5,,hsa-miR-200c-3p,0.561262659953157,12,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|MirMAP|RepTar|RNAhybrid|TargetScan
BET1,O15155,,hsa-miR-155-5p,0.56121366521853,14,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
TPGS2,Q68CL5,,hsa-miR-155-5p,0.561198595548838,15,Very High,BCmicrO|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
OSGIN2,Q9Y236,,hsa-miR-200c-3p,0.561170829190595,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
MGA,Q8IWI9,,hsa-miR-181d-5p,0.561148774512411,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetScan
RAB6B,Q9NRW1,,hsa-miR-193b-3p,0.561145398159944,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid
CD36,P16671,,hsa-miR-155-5p,0.561141675425549,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
IRF2BPL,Q9H1B7,,hsa-miR-181d-5p,0.561102218488598,14,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RepTar
ORAI2,Q96SN7,,hsa-miR-150-5p,0.561068352182324,11,Very High,BCmicrO|DIANA|ElMMo3|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|RepTar|RNAhybrid
EFNB2,P52799,,hsa-miR-221-3p,0.561017656062382,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RepTar
TMEM63A,O94886,,hsa-miR-193b-3p,0.561005729748226,16,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MAMI|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RepTar|RNA22|RNAhybrid|TargetRank
CAMK2B,Q13554,,hsa-miR-10a-5p,0.560999066015593,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|PACCMIT|RNAhybrid|TargetScan
COL4A4,P53420,,hsa-miR-222-3p,0.560995203273471,16,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RepTar|TargetRank|TargetScan
HBS1L,Q9Y450,,hsa-miR-143-3p,0.560978296587894,16,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
NKAIN2,Q5VXU1,,hsa-miR-155-5p,0.560962746478853,14,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid
TCF7L2,Q9NQB0,,hsa-miR-222-3p,0.560961332178587,12,Very High,BCmicrO|Cupid|DIANA|MBStar|microrna.org|mirbase|miRcode|mirCoX|MirMAP|miRTar2GO|RNAhybrid|TargetScan
C1orf21,Q9H246,,hsa-miR-182-5p,0.560913404180528,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|MultiMiTar|RepTar|RNA22|TargetRank
ZFX,P17010,,hsa-miR-200b-3p,0.560912751797212,13,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetScan
AMER1,Q5JTC6,,hsa-miR-143-3p,0.56091181890771,14,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|MultiMiTar|RepTar|RNAhybrid|TargetRank|TargetScan
SLC22A5,O76082,,hsa-miR-182-5p,0.560911817669702,13,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid
ARFGEF2,Q9Y6D5,,hsa-miR-143-3p,0.560910820923045,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|mirCoX|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|TargetRank
RCOR1,Q9UKL0,,hsa-miR-200a-3p,0.560904437046982,16,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
HDAC9,Q9UKV0,,hsa-miR-199b-5p,0.560887588324378,16,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|mirCoX|MirMAP|MirSNP|Mirza-G|MultiMiTar|RepTar|RNAhybrid
WWC2,Q6AWC2,,hsa-miR-200a-3p,0.560886526557052,15,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
VTA1,Q9NP79,,hsa-miR-21-5p,0.560881638999774,15,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetScan
OTX1,P32242,,hsa-miR-199b-5p,0.560876872533971,16,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetScan
GCNT1,Q02742,,hsa-miR-155-5p,0.560856521840715,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetRank
DNAJB7,Q7Z6W7,,hsa-miR-150-5p,0.560800575483252,14,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid
SYS1,Q8N2H4,,hsa-miR-200b-3p,0.560780616875272,11,Very High,BCmicrO|BiTargeting|ElMMo3|MBStar|microrna.org|MirAncesTar|MirMAP|Mirza-G|RNAhybrid|TargetRank|TargetScan
MICU3,Q86XE3,,hsa-miR-181d-5p,0.560755823549892,13,Very High,BCmicrO|BiTargeting|ElMMo3|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
WNK3,Q9BYP7,,hsa-miR-200c-3p,0.560748458372738,11,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|TargetScan
SRF,P11831,,hsa-miR-31-5p,0.560725121099724,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|TargetRank
LIFR,P42702,,hsa-miR-940,0.56072160099309,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetSpy
PLEKHA8,Q96JA3,,hsa-miR-182-5p,0.560720251432835,13,Very High,BCmicrO|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetScan
SAMD8,Q96LT4,,hsa-miR-221-3p,0.560714487202521,17,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid
RALGAPA1,Q6GYQ0,,hsa-miR-143-3p,0.560713993981185,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank
SLC22A23,A1A5C7,,hsa-miR-182-5p,0.560696831860344,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetScan
MKX,Q8IYA7,,hsa-miR-31-5p,0.560694347001575,17,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirSNP|Mirza-G|MultiMiTar|PITA|RepTar
KIAA1211,Q6ZU35,,hsa-miR-146b-5p,0.560665961025089,17,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank
WDR37,Q9Y2I8,,hsa-miR-181d-5p,0.56066436401638,13,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|PACCMIT|RNAhybrid|TargetScan
SPOCK1,Q08629,,hsa-miR-222-3p,0.560662545048372,15,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|TargetRank
KIF1C,O43896,,hsa-miR-150-5p,0.560655827513895,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RepTar
IBTK,Q9P2D0,,hsa-miR-146b-5p,0.560648963627856,16,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|MirSNP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank
EPHA7,Q15375,,hsa-miR-181d-5p,0.560646829569648,13,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank|TargetScan
ZNF618,Q5T7W0,,hsa-miR-193b-3p,0.56063966142562,13,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|RepTar|TargetRank|TargetScan
OSBPL8,Q9BZF1,,hsa-miR-222-3p,0.560626498265434,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
ATP5F1,P24539,,hsa-miR-10a-5p,0.560624987508046,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
DDHD2,O94830,,hsa-miR-222-3p,0.56060051432207,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
CNOT6,Q9ULM6,,hsa-miR-940,0.56055083781885,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RepTar|TargetRank
TBC1D8,O95759,,hsa-miR-199b-5p,0.560484271693987,14,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|ElMMo3|microrna.org|MirAncesTar|mirbase|mirCoX|miRDB|MirMAP|RepTar|RNAhybrid|TargetScan
CSRNP3,Q8WYN3,,hsa-miR-10a-5p,0.560479381079473,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetScan
UNKL,Q9H9P5,,hsa-miR-181d-5p,0.560469759549727,13,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
ACBD3,Q9H3P7,,hsa-miR-155-5p,0.560434287895113,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RNAhybrid
WSCD2,Q2TBF2,,hsa-miR-181d-5p,0.560433072980801,14,Very High,BCmicrO|BiTargeting|Cupid|ElMMo3|MBStar|MAMI|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetScan
SMURF1,Q9HCE7,,hsa-miR-200c-3p,0.560413889045576,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|TargetRank|TargetScan
GPR146,Q96CH1,,hsa-miR-200b-3p,0.560394423177257,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetScan
CCSER1,Q9C0I3,,hsa-miR-200c-3p,0.56038789845197,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetScan
VWA8,A3KMH1,,hsa-miR-155-5p,0.560349716483093,14,Very High,BCmicrO|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|MirMAP|MirTar|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank
RNF146,Q9NTX7,,hsa-miR-150-5p,0.560308601410935,15,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid
VBP1,P61758,,hsa-miR-143-3p,0.560302790776698,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RNAhybrid
USP24,Q9UPU5,,hsa-miR-483-3p,0.560267526627687,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|MirAncesTar|miRDB|MirMAP|PACCMIT|RepTar|RNA22|RNAhybrid|TargetRank
EIF5A2,Q9GZV4,,hsa-miR-200c-3p,0.560231796379911,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
ZNF318,Q5VUA4,,hsa-miR-143-3p,0.560229372936909,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank
DLG2,Q15700,,hsa-miR-221-3p,0.560182188136335,14,Very High,BCmicrO|CoMeTa|Cupid|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|PITA|RepTar|RNAhybrid|TargetRank|TargetScan
