
Generated at: 2022/08/07 20:45:44
mirDIP version: 5.1.16.1.
Database version: 5.1.12.1



Gene Symbol     - FOS,IGFBP1,IGFBP2,THBS1,IRS2,SOCS2,UBD,GADD45G,DNMT3L,GOLM1,ANGPTL8,EFHD1,CRISPLD2
Micro RNA       - 
Minimum Score   - Very High


Results (339) 
Gene Symbol	Uniprot	Pseudogene	MicroRNA	Integrated Score	Number of Sources	Score Class	Sources
GOLM1	Q8NBJ4		hsa-miR-155-3p	0.380272213698438	9	Very High	bitargeting_May_2021|DIANA|MBStar|MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|MirTar2|mirzag
EFHD1	Q9BUP0		hsa-miR-4525	0.378704325702071	10	Very High	bitargeting_May_2021|DIANA|MBStar|MirAncesTar|miRDB_v6|mirmap_May_2021|MirTar2|mirzag|PITA_May_2021|RNA22
IRS2	Q9Y4H2		hsa-miR-4493	0.378404314191165	9	Very High	DIANA|MBStar|MirAncesTar|miRDB_v6|mirmap_May_2021|MiRNATIP|MirSNPInTarget|MirTar2|mirzag
FOS	P01100		hsa-miR-4637	0.377896551982774	7	Very High	bitargeting_May_2021|DIANA|MirAncesTar|miRDB_v6|MiRNATIP|mirzag|PACCMIT
THBS1	P07996		hsa-miR-4264	0.376226246259804	9	Very High	MBStar|MirAncesTar|miRDB_v6|mirmap_May_2021|MiRNATIP|MirTar2|mirzag|PACCMIT|RNA22
IRS2	Q9Y4H2		hsa-miR-423-3p	0.3761762044751	7	Very High	BCmicrO|CoMeTa|MirAncesTar|miranda_May_2021|mirmap_May_2021|miRTar2GO|RNA22
CRISPLD2	Q9H0B8		hsa-miR-4265	0.373508581651908	9	Very High	bitargeting_May_2021|DIANA|MirAncesTar|miRDB_v6|MiRNATIP|MirTar2|mirzag|PITA_May_2021|RNA22
IRS2	Q9Y4H2		hsa-miR-4633-5p	0.372851000358646	9	Very High	DIANA|MBStar|MirAncesTar|miranda_May_2021|MiRNATIP|MirTar2|mirzag|PACCMIT|RNA22
FOS	P01100		hsa-miR-31-3p	0.372612999982444	5	Very High	Cupid|DIANA|MirAncesTar|miRTar2GO|mirzag
IGFBP2	P18065		hsa-miR-1250-5p	0.37227321197188	9	Very High	BCmicrO|bitargeting_May_2021|CoMeTa|DIANA|MirAncesTar|miranda_May_2021|MiRNATIP|mirzag|RNA22
IRS2	Q9Y4H2		hsa-miR-7160-5p	0.371218624525674	9	Very High	bitargeting_May_2021|MirAncesTar|miranda_May_2021|miRDB_v6|mirmap_May_2021|MiRNATIP|mirzag|PITA_May_2021|RNA22
THBS1	P07996		hsa-miR-4287	0.369743850359563	9	Very High	bitargeting_May_2021|MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|MirTar2|mirzag|PACCMIT|RNA22
EFHD1	Q9BUP0		hsa-miR-6716-5p	0.367360327949103	10	Very High	bitargeting_May_2021|MBStar|MirAncesTar|miranda_May_2021|miRDB_v6|mirmap_May_2021|MiRNATIP|mirzag|PITA_May_2021|RNA22
THBS1	P07996		hsa-miR-4443	0.366158828665157	8	Very High	bitargeting_May_2021|DIANA|MirAncesTar|miRDB_v6|MiRNATIP|MirTar2|mirzag|RNA22
IRS2	Q9Y4H2		hsa-miR-611	0.365405249505913	9	Very High	BCmicrO|bitargeting_May_2021|CoMeTa|MBStar|MirAncesTar|miranda_May_2021|mirmap_May_2021|PITA_May_2021|RNA22
EFHD1	Q9BUP0		hsa-miR-1292-5p	0.364680735887158	11	Very High	BCmicrO|DIANA|MBStar|MirAncesTar|miranda_May_2021|mirmap_May_2021|MiRNATIP|MirSNPInTarget|mirzag|PITA_May_2021|RNA22
SOCS2	O14508		hsa-miR-542-5p	0.362434009604716	8	Very High	BCmicrO|CoMeTa|DIANA|MBStar|MirAncesTar|miranda_May_2021|mirmap_May_2021|mirzag
IRS2	Q9Y4H2		hsa-miR-487b-3p	0.36007846830619	6	Very High	BCmicrO|CoMeTa|MirAncesTar|MiRNATIP|MirSNPInTarget|mirzag
CRISPLD2	Q9H0B8		hsa-miR-1193	0.35450028680678	8	Very High	bitargeting_May_2021|DIANA|MirAncesTar|miranda_May_2021|MiRNATIP|PITA_May_2021|RNA22|TargetScan_v7_2
UBD	O15205		hsa-miR-550b-3p	0.35333150289262	7	Very High	DIANA|MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|MirTar2|mirzag
THBS1	P07996		hsa-miR-3665	0.351999247281292	8	Very High	DIANA|MirAncesTar|miRDB_v6|MirSNPInTarget|mirzag|PACCMIT|PITA_May_2021|RNA22
IRS2	Q9Y4H2		hsa-miR-4776-5p	0.350494258756072	11	Very High	bitargeting_May_2021|DIANA|MirAncesTar|miranda_May_2021|miRDB_v6|mirmap_May_2021|MiRNATIP|MirSNPInTarget|MirTar2|mirzag|PITA_May_2021
CRISPLD2	Q9H0B8		hsa-miR-1204	0.350399822729391	8	Very High	bitargeting_May_2021|CoMeTa|DIANA|MirAncesTar|miranda_May_2021|mirzag|PACCMIT|RNA22
FOS	P01100		hsa-miR-5586-5p	0.349999082805143	7	Very High	DIANA|MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|MirTar2|mirzag
CRISPLD2	Q9H0B8		hsa-miR-1306-3p	0.349812736825551	8	Very High	BCmicrO|bitargeting_May_2021|CoMeTa|DIANA|MirAncesTar|MiRNATIP|mirzag|PITA_May_2021
IRS2	Q9Y4H2		hsa-miR-6501-3p	0.343412187077513	9	Very High	bitargeting_May_2021|MBStar|MirAncesTar|miranda_May_2021|miRDB_v6|mirmap_May_2021|MiRNATIP|mirzag|RNA22
THBS1	P07996		hsa-miR-4637	0.341707694508466	7	Very High	DIANA|MBStar|MirAncesTar|miRDB_v6|MiRNATIP|MirTar2|mirzag
GADD45G	O95257		hsa-miR-4763-5p	0.339938873288274	8	Very High	DIANA|MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|mirzag|PACCMIT|PITA_May_2021
THBS1	P07996		hsa-miR-4693-3p	0.338830145996676	8	Very High	bitargeting_May_2021|DIANA|MBStar|MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|RNA22
IRS2	Q9Y4H2		hsa-miR-937-3p	0.336074101561452	6	Very High	BCmicrO|CoMeTa|MirAncesTar|miranda_May_2021|miRTar2GO|RNA22
IRS2	Q9Y4H2		hsa-miR-4433a-5p	0.334830830473151	8	Very High	DIANA|MBStar|MirAncesTar|miRDB_v6|mirzag|PACCMIT|PITA_May_2021|RNA22
CRISPLD2	Q9H0B8		hsa-miR-4724-3p	0.331573423676307	8	Very High	bitargeting_May_2021|MBStar|MirAncesTar|miranda_May_2021|miRDB_v6|MirTar2|mirzag|RNA22
SOCS2	O14508		hsa-miR-4700-3p	0.326564892357844	8	Very High	DIANA|MBStar|MirAncesTar|miranda_May_2021|miRDB_v6|mirmap_May_2021|MirTar2|mirzag
SOCS2	O14508		hsa-miR-597-3p	0.324084372245947	8	Very High	bitargeting_May_2021|MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|mirzag|PITA_May_2021|RNA22
IRS2	Q9Y4H2		hsa-miR-1282	0.321379848148846	8	Very High	BCmicrO|CoMeTa|MBStar|MirAncesTar|miranda_May_2021|MiRNATIP|mirzag|RNA22
SOCS2	O14508		hsa-miR-218-1-3p	0.320227233981455	7	Very High	Cupid|DIANA|MBStar|MirAncesTar|MiRNATIP|mirzag|RNA22
IRS2	Q9Y4H2		hsa-miR-4761-3p	0.319342517177628	9	Very High	bitargeting_May_2021|DIANA|MBStar|MirAncesTar|miranda_May_2021|mirmap_May_2021|MiRNATIP|PACCMIT|RNA22
GADD45G	O95257		hsa-miR-1468-5p	0.318372141937005	9	Very High	DIANA|MirAncesTar|miranda_May_2021|mirCoX|MiRNATIP|MirSNPInTarget|mirzag|PACCMIT|rnahybrid_May_2021
GOLM1	Q8NBJ4		hsa-miR-4316	0.313641780709589	7	Very High	bitargeting_May_2021|DIANA|MirAncesTar|miRDB_v6|MirSNPInTarget|mirzag|RNA22
IRS2	Q9Y4H2		hsa-miR-3619-3p	0.309625440171846	10	Very High	bitargeting_May_2021|DIANA|MirAncesTar|miranda_May_2021|miRDB_v6|mirmap_May_2021|MiRNATIP|mirzag|PITA_May_2021|RNA22
IRS2	Q9Y4H2		hsa-miR-3944-3p	0.309037192101205	9	Very High	bitargeting_May_2021|DIANA|MBStar|MirAncesTar|miranda_May_2021|MiRNATIP|MirSNPInTarget|mirzag|RNA22
IRS2	Q9Y4H2		hsa-miR-3667-5p	0.308683173097493	6	Very High	MirAncesTar|miRDB_v6|mirmap_May_2021|MiRNATIP|mirzag|PACCMIT
IRS2	Q9Y4H2		hsa-miR-7856-5p	0.305890137407779	5	Very High	MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|mirzag
UBD	O15205		hsa-miR-4797-3p	0.304509445155292	5	Very High	MirAncesTar|miRDB_v6|MiRNATIP|MirSNPInTarget|MirTar2
SOCS2	O14508		hsa-miR-4450	0.302592450035583	9	Very High	bitargeting_May_2021|DIANA|MBStar|MirAncesTar|MiRNATIP|MirSNPInTarget|MirTar2|mirzag|RNA22
IRS2	Q9Y4H2		hsa-miR-6757-3p	0.301797425536643	5	Very High	MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|mirzag
THBS1	P07996		hsa-miR-675-3p	0.301715608173109	6	Very High	BCmicrO|Cupid|DIANA|MBStar|MirAncesTar|mirzag
SOCS2	O14508		hsa-miR-6128	0.295827215100735	7	Very High	bitargeting_May_2021|MBStar|miranda_May_2021|miRDB_v6|MiRNATIP|mirzag|RNA22
GOLM1	Q8NBJ4		hsa-miR-4423-5p	0.293206860658032	8	Very High	bitargeting_May_2021|DIANA|MirAncesTar|miranda_May_2021|MiRNATIP|MirTar2|mirzag|RNA22
THBS1	P07996		hsa-miR-6830-3p	0.29198144118167	7	Very High	bitargeting_May_2021|MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|mirzag|RNA22
SOCS2	O14508		hsa-miR-7515	0.288539096761993	6	Very High	MirAncesTar|miRDB_v6|mirmap_May_2021|MiRNATIP|mirzag|RNA22
FOS	P01100		hsa-miR-5089-3p	0.286483915687433	6	Very High	MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|mirzag|RNA22
IRS2	Q9Y4H2		hsa-miR-6082	0.28452300221191	5	Very High	MBStar|MirAncesTar|miRDB_v6|MiRNATIP|mirzag
IRS2	Q9Y4H2		hsa-miR-1277-3p	0.28361016475926	7	Very High	BCmicrO|CoMeTa|DIANA|MirAncesTar|miranda_May_2021|mirCoX|MiRNATIP
GOLM1	Q8NBJ4		hsa-miR-6815-5p	0.281758242299208	7	Very High	MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|mirzag|PITA_May_2021|RNA22
GOLM1	Q8NBJ4		hsa-miR-6865-5p	0.281712935155689	7	Very High	MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|mirzag|PITA_May_2021|RNA22
IGFBP2	P18065		hsa-miR-1468-5p	0.277797922452126	10	Very High	bitargeting_May_2021|DIANA|MBStar|MirAncesTar|miranda_May_2021|mirCoX|MiRNATIP|MirSNPInTarget|mirzag|RNA22
IRS2	Q9Y4H2		hsa-miR-4484	0.277633577697613	8	Very High	DIANA|MBStar|MirAncesTar|miranda_May_2021|miRDB_v6|mirmap_May_2021|MiRNATIP|mirzag
THBS1	P07996		hsa-miR-7152-5p	0.273969864560647	6	Very High	MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|mirzag|RNA22
EFHD1	Q9BUP0		hsa-miR-3165	0.272697310367659	9	Very High	bitargeting_May_2021|DIANA|MBStar|MirAncesTar|miRDB_v6|MirSNPInTarget|mirzag|PITA_May_2021|RNA22
EFHD1	Q9BUP0		hsa-miR-6857-5p	0.270378251350676	8	Very High	bitargeting_May_2021|MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|mirzag|PITA_May_2021|RNA22
CRISPLD2	Q9H0B8		hsa-miR-6771-3p	0.268338509510947	7	Very High	bitargeting_May_2021|MirAncesTar|miranda_May_2021|miRDB_v6|mirmap_May_2021|MiRNATIP|mirzag
ANGPTL8	Q6UXH0		hsa-miR-6728-3p	0.267519025333053	7	Very High	bitargeting_May_2021|MirAncesTar|miranda_May_2021|miRDB_v6|mirzag|PITA_May_2021|RNA22
CRISPLD2	Q9H0B8		hsa-miR-425-3p	0.265906184987745	8	Very High	DIANA|MBStar|MirAncesTar|MiRNATIP|MirSNPInTarget|mirzag|PITA_May_2021|RNA22
IGFBP1	P08833		hsa-miR-6514-5p	0.262757494361158	6	Very High	MBStar|MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|mirzag
CRISPLD2	Q9H0B8		hsa-miR-383-3p	0.258767144467635	7	Very High	bitargeting_May_2021|MirAncesTar|miRDB_v6|mirmap_May_2021|MiRNATIP|mirzag|RNA22
CRISPLD2	Q9H0B8		hsa-miR-6796-5p	0.257314371026971	8	Very High	bitargeting_May_2021|MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|mirzag|PITA_May_2021|RNA22
THBS1	P07996		hsa-miR-511-3p	0.257040754163757	4	Very High	miranda_May_2021|miRDB_v6|MiRNATIP|mirzag
EFHD1	Q9BUP0		hsa-miR-6775-5p	0.254974762686494	8	Very High	bitargeting_May_2021|MirAncesTar|miranda_May_2021|miRDB_v6|mirmap_May_2021|MiRNATIP|PITA_May_2021|RNA22
IGFBP2	P18065		hsa-miR-4783-3p	0.25390437794761	7	Very High	bitargeting_May_2021|DIANA|MirAncesTar|miranda_May_2021|MiRNATIP|PITA_May_2021|rnahybrid_May_2021
CRISPLD2	Q9H0B8		hsa-miR-370-5p	0.248085816804228	8	Very High	bitargeting_May_2021|MirAncesTar|miranda_May_2021|miRDB_v6|mirmap_May_2021|MiRNATIP|mirzag|RNA22
EFHD1	Q9BUP0		hsa-miR-6085	0.245746716086826	8	Very High	bitargeting_May_2021|MirAncesTar|mirmap_May_2021|MiRNATIP|mirzag|PITA_May_2021|RNA22|rnahybrid_May_2021
CRISPLD2	Q9H0B8		hsa-miR-6728-5p	0.244646587742672	7	Very High	bitargeting_May_2021|MirAncesTar|miranda_May_2021|MiRNATIP|mirzag|PITA_May_2021|RNA22
CRISPLD2	Q9H0B8		hsa-miR-6774-5p	0.243133721997927	7	Very High	bitargeting_May_2021|MirAncesTar|miranda_May_2021|MiRNATIP|mirzag|PITA_May_2021|RNA22
IRS2	Q9Y4H2		hsa-miR-126-3p	0.241584274169085	7	Very High	BCmicrO|DIANA|MirAncesTar|miRcode|mirCoX|MiRNATIP|mirzag
CRISPLD2	Q9H0B8		hsa-miR-6835-5p	0.231852230325668	8	Very High	bitargeting_May_2021|MirAncesTar|miranda_May_2021|mirmap_May_2021|MiRNATIP|mirzag|PITA_May_2021|RNA22
EFHD1	Q9BUP0		hsa-miR-8052	0.231338765937651	8	Very High	bitargeting_May_2021|MirAncesTar|miranda_May_2021|mirmap_May_2021|MiRNATIP|mirzag|PITA_May_2021|RNA22
CRISPLD2	Q9H0B8		hsa-miR-4783-3p	0.22795294762207	7	Very High	bitargeting_May_2021|MirAncesTar|miranda_May_2021|MiRNATIP|MirSNPInTarget|mirzag|PITA_May_2021
CRISPLD2	Q9H0B8		hsa-miR-3150b-5p	0.226487734512046	8	Very High	bitargeting_May_2021|MBStar|MirAncesTar|miranda_May_2021|mirmap_May_2021|MiRNATIP|MirSNPInTarget|PITA_May_2021
IRS2	Q9Y4H2		hsa-miR-6846-3p	0.226381870018306	7	Very High	MirAncesTar|miranda_May_2021|miRDB_v6|mirmap_May_2021|MiRNATIP|mirzag|PITA_May_2021
SOCS2	O14508		hsa-miR-6804-3p	0.225666878982476	4	Very High	MirAncesTar|miRDB_v6|MiRNATIP|mirzag
SOCS2	O14508		hsa-miR-6758-3p	0.219474645466798	6	Very High	bitargeting_May_2021|MirAncesTar|miRDB_v6|MiRNATIP|mirzag|RNA22
EFHD1	Q9BUP0		hsa-miR-4433b-3p	0.216919121099049	7	Very High	bitargeting_May_2021|MirAncesTar|mirmap_May_2021|MiRNATIP|mirzag|PITA_May_2021|RNA22
CRISPLD2	Q9H0B8		hsa-miR-3150a-5p	0.215158018278851	7	Very High	bitargeting_May_2021|MBStar|MirAncesTar|miranda_May_2021|mirmap_May_2021|MiRNATIP|MirSNPInTarget
FOS	P01100		hsa-miR-7151-5p	0.211485682675983	4	Very High	MirAncesTar|miranda_May_2021|miRDB_v6|mirzag
THBS1	P07996		hsa-miR-8077	0.209540642709051	7	Very High	bitargeting_May_2021|MirAncesTar|miranda_May_2021|miRDB_v6|MiRNATIP|mirzag|RNA22
CRISPLD2	Q9H0B8		hsa-miR-3059-5p	0.207391961852735	5	Very High	bitargeting_May_2021|miranda_May_2021|miRDB_v6|PITA_May_2021|RNA22
GADD45G	O95257		hsa-miR-6869-3p	0.204107136434203	7	Very High	bitargeting_May_2021|MirAncesTar|miranda_May_2021|miRDB_v6|mirmap_May_2021|MiRNATIP|PITA_May_2021
GOLM1	Q8NBJ4		hsa-miR-6805-3p	0.202505910255305	6	Very High	bitargeting_May_2021|MirAncesTar|miRDB_v6|mirzag|PITA_May_2021|RNA22
GADD45G	O95257		hsa-miR-6789-3p	0.198037158926435	8	Very High	bitargeting_May_2021|MirAncesTar|miranda_May_2021|mirmap_May_2021|MiRNATIP|PITA_May_2021|RNA22|rnahybrid_May_2021
SOCS2	O14508		hsa-miR-6735-3p	0.194911866531715	7	Very High	bitargeting_May_2021|MirAncesTar|miranda_May_2021|mirmap_May_2021|MiRNATIP|mirzag|PITA_May_2021
FOS	P01100		hsa-miR-9500	0.189000413291465	5	Very High	bitargeting_May_2021|miRDB_v6|mirmap_May_2021|MiRNATIP|RNA22
GOLM1	Q8NBJ4		hsa-miR-6798-3p	0.181559289361083	6	Very High	bitargeting_May_2021|MirAncesTar|miranda_May_2021|MiRNATIP|mirzag|RNA22
IRS2	Q9Y4H2		hsa-miR-4497	0.18152421625226	5	Very High	MirAncesTar|miranda_May_2021|miRDB_v6|mirzag|RNA22
SOCS2	O14508		hsa-miR-4665-3p	0.178915097622578	8	Very High	bitargeting_May_2021|MBStar|MirAncesTar|miranda_May_2021|mirmap_May_2021|MiRNATIP|PITA_May_2021|RNA22
FOS	P01100		hsa-miR-6797-3p	0.174641037155492	3	Very High	miRDB_v6|MiRNATIP|mirzag
CRISPLD2	Q9H0B8		hsa-miR-4798-3p	0.165255704039456	4	Very High	DIANA|MirAncesTar|MiRNATIP|MirSNPInTarget
CRISPLD2	Q9H0B8		hsa-miR-6786-3p	0.162862958578695	7	Very High	bitargeting_May_2021|MirAncesTar|miranda_May_2021|mirmap_May_2021|MiRNATIP|PITA_May_2021|rnahybrid_May_2021
SOCS2	O14508		hsa-miR-6869-3p	0.153101879178137	7	Very High	bitargeting_May_2021|MirAncesTar|miranda_May_2021|mirmap_May_2021|MiRNATIP|PITA_May_2021|RNA22
IRS2	Q9Y4H2		hsa-miR-4800-3p	0.151941728409179	5	Very High	bitargeting_May_2021|DIANA|MBStar|MirAncesTar|mirzag
IGFBP2	P18065		hsa-miR-3195	0.144674477229877	7	Very High	bitargeting_May_2021|MirAncesTar|mirmap_May_2021|MiRNATIP|PITA_May_2021|RNA22|rnahybrid_May_2021
SOCS2	O14508		hsa-miR-1973	0.137496137013399	6	Very High	bitargeting_May_2021|DIANA|MBStar|MirAncesTar|mirCoX|MiRNATIP
FOS	P01100		hsa-miR-489-5p	0.120296538910253	5	Very High	MirAncesTar|miranda_May_2021|MiRNATIP|mirzag|RNA22
IRS2	Q9Y4H2		hsa-miR-6068	0.118081477668678	4	Very High	bitargeting_May_2021|MirAncesTar|mirzag|RNA22
CRISPLD2	Q9H0B8		hsa-miR-10392-5p	0.0851208509599343	4	Very High	bitargeting_May_2021|miranda_May_2021|PITA_May_2021|RNA22
IRS2	Q9Y4H2		hsa-miR-11401	0.0682001022199668	4	Very High	bitargeting_May_2021|mirmap_May_2021|PITA_May_2021|RNA22
