
Generated at: 2021/03/17 09:54:01
mirDIP version: 4.1.11.2.
Database version: 4.1.0.3



Gene Symbol     - 
Micro RNA       - hsa-miR-221-3p
hsa-miR-155-5p
hsa-miR-222-3p
hsa-miR-150-5p
hsa-miR-200b-3p
hsa-miR-31-5p
hsa-miR-143-3p
hsa-miR-10a-5p
hsa-miR-200c-3p
hsa-miR-940
hsa-miR-181d-5p
hsa-miR-200a-3p
hsa-miR-193b-3p
hsa-miR-141-3p
hsa-miR-551b-3p
hsa-miR-1234-3p
Minimum Score   - Very High


Results (19222) 
Gene Symbol,Uniprot,Pseudogene,MicroRNA,Integrated Score,Number of Sources,Score Class,Sources
MSL2,Q9HCI7,,hsa-miR-141-3p,0.603713135042011,16,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
UGT1A10,Q9HAW8,,hsa-miR-200a-3p,0.603642291178294,13,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetScan
ALKBH1,Q13686,,hsa-miR-31-5p,0.603611969191476,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetScan
CD28,P10747,,hsa-miR-31-5p,0.603543792956255,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|RepTar|TargetRank|TargetScan
NLK,Q9UBE8,,hsa-miR-150-5p,0.603501409982989,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
TOPBP1,Q92547,,hsa-miR-181d-5p,0.603437696004048,14,Very High,BCmicrO|CoMeTa|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetScan
ANAPC16,Q96DE5,,hsa-miR-181d-5p,0.603436751916075,13,Very High,BCmicrO|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|TargetRank|TargetScan
SPCS2,Q15005,,hsa-miR-222-3p,0.603432848097589,16,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
PLCB1,Q9NQ66,,hsa-miR-155-5p,0.603397650351055,16,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|RNAhybrid|TargetRank
PRICKLE1,Q96MT3,,hsa-miR-141-3p,0.603312747775409,14,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|RNAhybrid|TargetScan
CAP1,Q01518,,hsa-miR-940,0.60330274176127,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|MultiMiTar|PACCMIT|RepTar|RNA22|RNAhybrid|TargetRank
PPP1R12B,O60237,,hsa-miR-200c-3p,0.603248318305831,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNA22|RNAhybrid|TargetRank|TargetScan
UBE2Z,Q9H832,,hsa-miR-200a-3p,0.603245686988949,15,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetScan
CACNB4,O00305,,hsa-miR-222-3p,0.603239581241223,15,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetScan
TULP4,Q9NRJ4,,hsa-miR-181d-5p,0.60318908188156,14,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|PACCMIT|RNAhybrid|TargetRank|TargetScan
AGO4,Q9HCK5,,hsa-miR-181d-5p,0.603129086169509,16,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNA22|TargetScan
PNPO,Q9NVS9,,hsa-miR-143-3p,0.603117933798526,16,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|RepTar|RNAhybrid|TargetRank|TargetScan
SUFU,Q9UMX1,,hsa-miR-31-5p,0.603110172090076,14,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|MultiMiTar|PITA|RepTar|RNAhybrid|TargetRank
XKR4,Q5GH76,,hsa-miR-155-5p,0.603103436210976,12,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|MAMI|MirAncesTar|miRcode|MirMAP|Mirza-G|RepTar|TargetScan
ARFGEF3,Q5TH69,,hsa-miR-200c-3p,0.602977065784769,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|TargetRank
SPOCK2,Q92563,,hsa-miR-940,0.602973861447216,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank
VAV2,P52735,,hsa-miR-150-5p,0.602968602149946,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|TargetRank
PIP5K1A,Q99755,,hsa-miR-200a-3p,0.602939054287603,18,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|Mirza-G|RepTar|RNA22|RNAhybrid|TargetRank
ING2,Q9H160,,hsa-miR-200c-3p,0.602938486757152,12,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|MirMAP|RNAhybrid|TargetScan
GDF10,P55107,,hsa-miR-143-3p,0.602932722476501,16,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetScan
WSB1,Q9Y6I7,,hsa-miR-181d-5p,0.60290888029445,15,Very High,BCmicrO|CoMeTa|Cupid|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank
TMEM70,Q9BUB7,,hsa-miR-141-3p,0.602800347606156,16,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
ACVR2B,Q13705,,hsa-miR-155-5p,0.60277402864402,16,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|MirAncesTar|mirbase|miRcode|miRDB|MirSNP|miRTar2GO|Mirza-G|MultiMiTar|PITA|RepTar|TargetScan
PPP2R2B,Q00005,,hsa-miR-141-3p,0.602759147661028,17,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|Mirza-G|RNAhybrid|TargetScan
ZDHHC21,Q8IVQ6,,hsa-miR-200a-3p,0.602748309152004,14,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|RepTar|TargetRank
RSPO3,Q9BXY4,,hsa-miR-200a-3p,0.602721140288,15,Very High,BCmicrO|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetScan
ZBTB39,O15060,,hsa-miR-31-5p,0.602709316768106,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|TargetRank
SACM1L,Q9NTJ5,,hsa-miR-200a-3p,0.602655351566499,17,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank
RASSF8,Q8NHQ8,,hsa-miR-200a-3p,0.602639970782916,14,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetScan
NGFR,P08138,,hsa-miR-143-3p,0.602631563878282,13,Very High,BCmicrO|DIANA|ElMMo3|GenMir++|MBStar|MAMI|MirAncesTar|miRcode|mirCoX|MirMAP|MultiMiTar|RepTar|RNAhybrid
TLR4,O00206,,hsa-miR-31-5p,0.602598018802746,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|PITA|RepTar|RNAhybrid|TargetRank
UGT1A1,P22309,,hsa-miR-200a-3p,0.6025864137986,13,Very High,BCmicrO|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetScan
ASXL1,Q8IXJ9,,hsa-miR-940,0.602580222474028,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetSpy
GLI2,P10070,,hsa-miR-141-3p,0.602522276068215,17,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank
EME1,Q96AY2,,hsa-miR-143-3p,0.602485005565273,17,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|RepTar|RNAhybrid|TargetRank
ZC4H2,Q9NQZ6,,hsa-miR-143-3p,0.602464445800923,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
PTBP3,O95758,,hsa-miR-200c-3p,0.602461487393107,14,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|RNAhybrid|TargetRank
PEAK1,Q9H792,,hsa-miR-200a-3p,0.602428471348838,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetScan
TNS1,Q9HBL0,,hsa-miR-181d-5p,0.602323625029442,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetScan
NPR3,P17342,,hsa-miR-150-5p,0.602314024515719,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
API5,Q9BZZ5,,hsa-miR-181d-5p,0.602304174923878,15,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|PACCMIT|RepTar|RNAhybrid
ADAMTS6,Q9UKP5,,hsa-miR-181d-5p,0.60229440979785,12,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|Mirza-G|RepTar|TargetRank
MECP2,P51608,,hsa-miR-200a-3p,0.602246776111777,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MAMI|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|RepTar|RNAhybrid|TargetRank
LRRK2,Q5S007,,hsa-miR-141-3p,0.602232454882341,16,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank
KPNA4,O00629,,hsa-miR-141-3p,0.602221958173188,13,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|TargetScan
AKAP13,Q12802,,hsa-miR-221-3p,0.602220869285007,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
SMC2,O95347,,hsa-miR-222-3p,0.602178928789549,17,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
ZNF518B,Q9C0D4,,hsa-miR-221-3p,0.602176819382736,17,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PITA|RepTar|TargetRank|TargetScan
TAB3,Q8N5C8,,hsa-miR-181d-5p,0.602135410025441,15,Very High,BCmicrO|BiTargeting|Cupid|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
TBCK,Q8TEA7,,hsa-miR-155-5p,0.602125774109905,14,Very High,BCmicrO|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirSNP|Mirza-G|RepTar|RNAhybrid|TargetScan
CLIC2,O15247,,hsa-miR-221-3p,0.60209847816674,17,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
ATMIN,O43313,,hsa-miR-181d-5p,0.60203425053946,12,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|MirMAP|MirSNP|Mirza-G|RepTar|TargetScan
MCC,P23508,,hsa-miR-200b-3p,0.602013632908438,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank|TargetScan
PPARGC1A,Q9UBK2,,hsa-miR-150-5p,0.601972064084503,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RNAhybrid|TargetRank
CAPZB,P47756,,hsa-miR-150-5p,0.601964249679413,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|MirSNP|Mirza-G|PITA|RepTar|RNA22|RNAhybrid|TargetScan
ARL2BP,Q9Y2Y0,,hsa-miR-200c-3p,0.601956733234079,12,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|MirMAP|Mirza-G|RNAhybrid|TargetRank|TargetScan
EXOSC3,Q9NQT5,,hsa-miR-200c-3p,0.60189604260705,16,Very High,BCmicrO|Cupid|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
TRIM44,Q96DX7,,hsa-miR-200b-3p,0.601883179061553,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|Mirza-G|TargetRank|TargetScan
ZBTB34,Q8NCN2,,hsa-miR-31-5p,0.601873021215733,12,Very High,BCmicrO|BiTargeting|DIANA|ElMMo3|miRcode|MirMAP|miRTar2GO|Mirza-G|PITA|RepTar|TargetRank|TargetScan
POU4F1,Q01851,,hsa-miR-141-3p,0.601814705692189,15,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|PACCMIT|TargetScan
HS6ST3,Q8IZP7,,hsa-miR-141-3p,0.601776018333308,14,Very High,BCmicrO|BiTargeting|ElMMo3|MBStar|microrna.org|MirAncesTar|mirCoX|miRDB|MirSNP|MirTar|miRTar2GO|Mirza-G|RepTar|TargetRank
STEAP2,Q8NFT2,,hsa-miR-940,0.601734410966235,15,Very High,BCmicrO|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank|TargetSpy
GATA3,P23771,,hsa-miR-141-3p,0.601732716609539,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank|TargetScan
YAF2,Q8IY57,,hsa-miR-10a-5p,0.601706960547787,15,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid
SAMD4A,Q9UPU9,,hsa-miR-181d-5p,0.601705058871973,12,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetScan
CDKN3,Q16667,,hsa-miR-141-3p,0.601682903779949,15,Very High,BCmicrO|Cupid|ElMMo3|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
PLA1A,Q53H76,,hsa-miR-10a-5p,0.601633959403572,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirSNP|MirTar|RepTar|RNAhybrid|TargetRank
E2F3,O00716,,hsa-miR-150-5p,0.601549187574602,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|TargetRank|TargetScan
BCL11A,Q9H165,,hsa-miR-181d-5p,0.601542327079883,16,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
SYNCRIP,O60506,,hsa-miR-221-3p,0.601510071990306,15,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|TargetScan
NFIB,O00712,,hsa-miR-940,0.601486726851183,15,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|MirAncesTar|miRDB|MirMAP|miRTar2GO|MultiMiTar|PACCMIT|RepTar|RNAhybrid
DEK,P35659,,hsa-miR-181d-5p,0.601484726154303,13,Very High,BCmicrO|BiTargeting|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank|TargetScan
LIMCH1,Q9UPQ0,,hsa-miR-181d-5p,0.6014807477133,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirSNP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
ZNF292,O60281,,hsa-miR-181d-5p,0.601475673503609,12,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetScan
LTN1,O94822,,hsa-miR-143-3p,0.601386753190464,17,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|miRTar2GO|Mirza-G|MultiMiTar|RepTar|RNAhybrid|TargetRank
ERLIN1,O75477,,hsa-miR-200b-3p,0.601365180882053,14,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank|TargetScan
HTR2A,P28223,,hsa-miR-141-3p,0.601313687857745,15,Very High,BCmicrO|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
PCDHA9,Q9Y5H5,,hsa-miR-155-5p,0.601311391218382,14,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirTar|Mirza-G|MultiMiTar|RepTar
RBMS1,P29558,,hsa-miR-222-3p,0.601287445539402,10,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|mirCoX|MirMAP|PicTar|RNAhybrid
ID4,P47928,,hsa-miR-181d-5p,0.601247059175826,12,Very High,BCmicrO|Cupid|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank
HAUS3,Q68CZ6,,hsa-miR-181d-5p,0.601152721592824,14,Very High,BCmicrO|CoMeTa|ElMMo3|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|PACCMIT|RepTar|RNAhybrid|TargetRank|TargetScan
CALCR,P30988,,hsa-miR-31-5p,0.601132622098029,16,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|Mirza-G|MultiMiTar|PACCMIT|PITA|RNAhybrid|TargetScan
CNN1,P51911,,hsa-miR-10a-5p,0.601128510029247,16,Very High,BCmicrO|BiTargeting|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|RepTar|RNAhybrid|TargetRank
DARS,P14868,,hsa-miR-200a-3p,0.601115010017516,17,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
BLOC1S5,Q8TDH9,,hsa-miR-31-5p,0.601097928326136,17,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|MirSNP|MirTar|Mirza-G|MultiMiTar|RepTar|TargetRank
ZFX,P17010,,hsa-miR-181d-5p,0.601085414120759,12,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetScan
PBRM1,Q86U86,,hsa-miR-155-5p,0.601054359358181,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|Mirza-G|RepTar|RNAhybrid|TargetRank
MCC,P23508,,hsa-miR-200c-3p,0.601045847812909,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank|TargetScan
PKP2,Q99959,,hsa-miR-181d-5p,0.601044114404034,13,Very High,BCmicrO|CoMeTa|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|MirTar|Mirza-G|RNAhybrid|TargetRank|TargetScan
KIAA1217,Q5T5P2,,hsa-miR-200a-3p,0.601031826848433,14,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|miRcode|MirMAP|miRTar2GO|Mirza-G|RNAhybrid|TargetRank
UBE2G1,P62253,,hsa-miR-141-3p,0.601028268495404,16,Very High,BCmicrO|BiTargeting|Cupid|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RepTar|RNAhybrid|TargetRank|TargetScan
DDX1,Q92499,,hsa-miR-200b-3p,0.600948716841901,15,Very High,BCmicrO|CoMeTa|Cupid|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRDB|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid
UPF2,Q9HAU5,,hsa-miR-155-5p,0.600886516063227,16,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|miRDB|MirMAP|MirTar|miRTar2GO|Mirza-G|RepTar|RNAhybrid
ABCB9,Q9NP78,,hsa-miR-143-3p,0.600882574112092,9,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|miRcode|mirCoX|miRTar2GO|PicTar|RNAhybrid
RFTN1,Q14699,,hsa-miR-141-3p,0.600879378701157,18,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|MBStar|MAMI|microrna.org|MirAncesTar|mirbase|miRcode|mirCoX|MirMAP|MirTar|Mirza-G|RepTar|RNAhybrid|TargetRank
COL5A1,P20908,,hsa-miR-31-5p,0.600846346212174,15,Very High,BCmicrO|BiTargeting|CoMeTa|DIANA|ElMMo3|microrna.org|MirAncesTar|miRcode|miRDB|MirMAP|miRTar2GO|MultiMiTar|PACCMIT|RepTar|TargetScan
KCTD9,Q7L273,,hsa-miR-150-5p,0.600821659710989,15,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank|TargetScan
DCBLD2,Q96PD2,,hsa-miR-200c-3p,0.60081588300218,13,Very High,BCmicrO|CoMeTa|DIANA|ElMMo3|MBStar|microrna.org|MirAncesTar|miRDB|MirMAP|Mirza-G|RNAhybrid|TargetRank|TargetScan
GTF2B,Q00403,,hsa-miR-222-3p,0.600812111823571,13,Very High,BCmicrO|CoMeTa|Cupid|DIANA|MBStar|microrna.org|MirAncesTar|miRcode|mirCoX|MirMAP|Mirza-G|RNAhybrid|TargetScan
